Speed,wind_power
1.4,2916.575
0.6,2531.925
1.4,2227.875
2.2,2077.125
2.5,2039.625
3.0,2009.575
3.8,1862.8
3.2,1883.475
3.3,2098.7250000000004
2.2,2552.725
2.4,3245.275
3.0,3695.175
2.5,3571.25
2.8,3274.625
3.1,3280.35
3.4,3039.55
2.5,2831.0
2.5,2684.75
2.8,2394.95
2.8,2420.3
3.0,2428.9
2.8,2143.5
2.7,1693.125
1.9,1394.75
2.1,1238.475
2.7,1118.275
3.0,1080.45
2.9,968.55
3.6,928.65
3.8,1008.275
3.9,1236.5
4.4,1524.65
4.0,1587.825
4.2,1777.6
3.3,2239.65
3.3,2935.825
3.1,3460.1
3.7,3832.025
3.0,3263.8
3.4,2938.675
3.3,2810.225
3.8,2810.975
3.5,2857.45
2.0,2858.4
2.7,2889.425
2.7,3267.575
2.1,3291.725
2.4,3119.175
2.7,2879.575
2.9,2747.875
2.7,2502.75
3.5,2246.375
3.8,1968.525
3.0,1778.825
2.6,1534.125
2.2,1162.075
2.4,894.525
2.6,923.825
3.0,1168.8
3.7,1569.0
4.2,1874.275
4.4,1928.075
5.0,1611.5500000000002
5.2,1347.825
5.2,1294.9
4.8,1288.075
4.0,1240.85
3.7,1231.4
3.0,1386.65
3.8,1518.125
3.8,1848.775
3.6,1492.825
2.7,1029.95
2.3,929.525
2.3,1208.025
1.9,1461.75
2.4,1744.0
3.2,1984.7
3.6,2120.975
3.0,1977.125
3.2,1875.625
3.3,1938.95
4.7,1992.4
4.5,1976.5
4.6,1791.1
4.8,1485.925
4.8,1215.5
4.4,982.125
3.3,673.4
3.5,410.0
2.5,301.95
2.7,241.35
3.3,217.45
3.9,184.375
3.0,142.5
2.5,110.2
2.3,92.675
3.0,89.2
2.7,89.025
2.6,92.425
2.5,120.725
2.4,128.875
2.9,162.4
2.8,212.875
2.6,250.175
2.7,410.9
2.7,725.95
3.1,1084.7
3.1,1454.0
3.8,1757.15
3.5,1932.6
3.1,2082.95
3.0,2418.375
2.5,2609.125
2.2,2455.4
2.0,2499.65
2.4,2473.425
2.5,2535.325
2.2,2694.625
2.1,2200.5
1.9,1356.4
0.7,1151.05
1.3,1229.4
1.3,1460.1999999999998
1.1,1583.85
0.3,1622.1
0.6,1720.75
0.6,1845.45
0.5,1980.875
0.5,2145.15
0.3,2492.2250000000004
0.4,2954.4
0.5,3444.575
1.8,3315.425
3.0,2830.725
2.4,2741.65
2.1,2823.55
1.7,2818.3
2.0,2725.85
1.5,2687.65
1.1,2633.675
0.7,2602.925
0.9,2647.225
0.6,2881.4
0.9,2855.175
1.0,2708.125
1.0,2452.05
1.2,2311.725
2.0,2158.2
2.2,1918.775
1.0,1600.85
0.8,1268.85
1.5,1085.225
1.8,1024.775
1.8,1046.25
1.8,964.775
2.9,888.175
2.6,830.05
2.2,667.125
2.4,503.375
2.9,420.9
2.7,452.8
2.0,347.6
1.9,219.325
2.0,173.05
2.8,170.4
2.5,133.8
2.3,99.45
2.5,98.075
1.9,76.4
2.0,85.525
3.0,124.925
2.7,184.25
2.5,311.3
3.7,459.5
4.4,682.3000000000001
5.0,1008.325
6.4,1707.6
7.3,2457.575
7.7,3190.65
7.5,3721.75
6.7,3233.8
6.8,2731.0
6.8,2626.925
6.9,2496.6
6.6,2478.125
6.8,2524.375
6.8,2570.575
6.4,2900.05
5.8,3161.525
6.8,3150.5
6.9,3106.05
7.5,3034.55
7.2,2807.225
7.1,2781.55
7.2,2742.875
8.0,2717.9
7.6,2727.225
6.4,2644.525
6.7,2362.35
5.8,2189.325
5.5,2124.8500000000004
5.0,2105.975
4.8,2174.35
4.4,2155.275
3.9,1924.65
3.6,1707.725
2.7,1524.975
2.1,1333.125
1.1,1171.9
1.1,995.65
2.7,912.4
3.9,852.325
5.0,894.675
4.4,782.45
3.5,581.525
2.9,432.875
3.6,319.925
3.5,285.45
4.3,231.2
4.3,230.15
4.0,274.225
4.4,320.15
4.5,403.625
3.3,518.625
3.5,631.3
3.1,662.55
3.2,653.4
3.2,706.95
2.2,775.75
2.4,776.175
2.4,802.175
2.3,881.4
1.6,1003.0
1.9,1253.3000000000002
1.8,1661.225
0.7,1948.875
0.9,2000.4
1.0,1854.4
2.4,1634.65
1.2,1217.2
1.2,863.2750000000001
1.4,867.625
1.5,938.05
1.4,978.65
1.6,981.725
2.4,929.75
2.9,900.425
3.8,847.875
5.0,878.175
5.0,907.675
4.9,889.2
4.0,843.35
4.5,675.0
4.8,458.875
5.3,301.85
6.3,191.85
5.9,107.25
5.4,86.75
5.0,78.6
5.0,75.075
5.0,88.75
5.3,111.275
5.1,111.275
5.5,77.725
5.4,75.9
5.6,107.7
5.6,200.8
5.3,371.85
4.9,543.825
5.3,683.8
5.1,886.725
5.3,1196.575
5.4,1631.45
5.6,2097.6
5.8,2513.85
5.0,2882.0
5.5,3001.4
6.1,2909.55
6.5,2654.875
6.5,2429.7
6.1,2252.225
5.6,2031.9
5.7,1987.725
6.5,1995.2
7.4,1850.025
6.5,1819.2
6.2,1584.225
7.0,1430.675
4.5,1507.475
4.6,1611.975
4.2,1676.225
4.1,1755.5
3.5,1766.55
2.2,1911.175
2.5,2047.225
2.3,1985.525
2.7,1880.25
2.6,1793.475
2.1,1719.85
1.9,1715.3
2.1,1662.3
2.1,1551.25
2.2,1457.725
1.7,1359.0
1.9,1296.525
2.3,1199.5
2.6,1072.375
1.6,1033.975
1.8,1056.275
1.9,1184.725
1.8,1486.325
2.6,1687.475
3.0,1641.975
3.0,2065.2
3.3,2450.85
3.7,2820.1
4.0,3120.9
3.7,3330.3
3.0,3536.95
2.6,3467.75
3.0,3329.925
3.0,3344.775
2.1,3254.3
1.8,2927.075
1.4,2518.3
1.4,2062.5
1.3,1720.3
1.1,1438.35
1.2,1107.05
0.6,781.6
0.6,594.675
0.5,490.675
0.7,369.425
0.8,444.25
0.9,725.725
1.1,666.825
1.2,562.05
1.4,539.275
1.5,652.475
1.9,822.75
2.0,956.775
2.2,1027.0
2.3,1140.0
3.2,1425.075
3.5,1942.05
3.6,2570.4
3.7,3099.7250000000004
3.2,3455.0
2.8,3731.775
2.4,3297.175
2.3,3227.8
2.4,3082.425
2.1,2842.55
2.5,2697.0750000000003
2.2,2625.025
2.3,2661.175
2.4,2931.25
2.0,3156.2
2.0,2901.625
2.5,2636.3500000000004
3.0,2737.325
2.9,2964.15
2.5,2549.525
2.1,2380.875
2.3,2297.0
2.5,2377.175
2.5,2628.775
2.5,3207.525
2.6,3774.975
2.7,4006.85
2.5,3870.65
2.2,3564.775
1.5,3360.875
1.2,3030.9
1.6,2856.3
1.3,2811.775
1.3,2801.625
1.3,2789.4
0.9,2728.45
0.8,2747.35
1.6,3175.875
1.1,3798.3
1.7,3942.2
1.0,3864.35
0.8,3772.075
1.2,3664.925
1.3,3156.875
1.7,3046.775
1.3,3076.775
1.4,3251.35
1.5,3200.8250000000003
1.7,2906.4
1.7,2438.35
1.4,2006.675
2.4,1807.725
2.1,1607.8
2.5,1568.4
2.0,1443.85
2.5,1409.05
2.1,1516.475
2.1,1528.925
2.1,1473.7
2.6,1777.475
2.7,2136.425
2.5,2495.775
2.6,2606.575
3.1,2627.9
4.5,2582.6
4.4,2496.45
4.8,2520.05
4.4,2531.275
4.2,2475.575
4.0,2392.875
3.9,2354.325
4.1,2544.6
4.3,2950.675
4.4,3405.75
3.9,3733.9
4.0,3924.625
3.7,3996.35
3.3,3444.7
3.2,3176.8
3.4,2838.0
3.0,2773.225
2.7,2744.25
2.2,2877.05
1.4,2934.5
1.7,3106.775
1.5,3395.3
0.7,3776.95
1.5,3651.975
0.7,3133.25
1.0,2938.275
1.7,3032.625
1.6,3226.025
2.0,3335.775
2.0,3424.95
2.5,3466.175
3.1,3549.6
2.7,3646.4
2.9,3862.275
2.7,4062.3
3.3,4229.2
3.8,4334.075
3.9,4114.35
4.6,3418.95
4.5,3314.25
3.9,3378.775
4.2,3350.275
4.1,3367.7
3.8,3795.375
3.8,3880.1
4.1,3872.925
4.2,3864.775
4.2,3767.775
4.6,3559.9750000000004
4.5,3481.775
4.6,3390.25
4.9,3313.875
5.0,3093.825
4.6,2893.175
4.5,2859.65
4.7,2932.525
5.0,2870.0
5.1,2773.925
5.5,2851.3
5.0,2923.575
4.5,2952.775
4.4,2779.525
4.4,2491.5
4.1,2255.45
3.6,1966.8
3.6,1727.475
3.5,1589.275
3.6,1496.25
3.6,1429.375
3.5,1372.85
3.3,1275.9
3.3,1165.55
3.4,1097.15
4.2,1137.525
3.9,1145.225
3.9,927.6
4.0,717.9
4.1,589.825
3.5,674.1
4.0,707.5
3.0,717.5749999999999
3.6,787.725
3.5,915.625
3.4,1125.025
3.2,1386.05
3.6,1522.025
3.0,1651.775
4.3,1794.925
3.3,1491.3249999999998
3.7,1317.025
3.6,1476.425
3.2,1825.4
3.0,2128.35
3.2,2647.3
3.2,3198.0
2.7,3342.475
2.8,3228.95
2.3,3150.9
2.4,3186.15
2.6,3357.775
2.1,3609.1
2.1,3723.325
2.3,3839.15
2.4,3933.625
2.3,4031.95
2.9,4201.65
2.3,4368.7
2.0,3740.4
1.7,3415.1
2.7,3144.05
2.6,3062.35
2.7,2827.55
2.7,2700.475
2.7,2594.925
3.0,2498.275
3.0,2552.25
3.2,2548.45
2.9,2916.35
2.9,3193.4
2.7,3247.7
3.2,3164.375
2.5,2958.35
2.7,2784.625
3.2,2629.05
3.4,2469.775
2.9,2343.85
2.8,2213.75
2.5,2287.675
2.4,2440.475
2.2,2602.15
2.5,2807.65
2.6,3006.45
2.4,2977.05
2.0,2966.55
2.3,2388.225
2.2,2338.95
2.6,2197.0
2.9,1961.35
2.7,1857.15
3.2,1773.175
3.2,1776.875
3.4,1808.125
3.4,1949.475
2.9,1887.825
2.5,1600.175
3.1,1693.625
3.0,1826.225
3.1,1951.5
2.3,1770.2
2.6,1777.125
1.5,1949.775
1.7,2371.55
2.3,2764.225
2.3,2999.75
1.9,3241.8
3.0,3356.775
3.0,3293.225
2.8,3206.575
2.5,3023.775
2.5,2920.475
1.5,2704.175
1.7,2298.9
1.5,2004.8
1.2,1762.85
1.2,1462.7
1.3,1325.9
0.9,1216.625
0.8,1013.775
1.3,798.75
1.4,567.925
1.1,383.475
1.7,303.5
1.5,248.325
1.5,260.275
1.4,278.55
1.3,330.625
1.3,480.65
2.3,933.075
2.1,1506.95
1.7,1956.9
1.3,2484.5
1.4,2838.8
2.0,2499.55
2.2,2515.3250000000003
2.1,2694.725
2.1,2789.2
2.5,2816.8
3.7,3118.75
3.0,3182.375
2.8,3074.3
3.5,2936.0
3.3,2902.2
3.5,2768.4
3.7,2702.025
3.5,2817.95
3.5,2613.875
2.6,2435.225
2.2,2380.225
2.5,2298.575
3.0,2203.55
2.3,2392.4
2.2,2635.175
2.4,2825.5
2.3,2987.75
2.3,2967.3
1.8,2910.9
1.6,2828.2
1.8,2343.65
1.5,2253.6000000000004
1.8,2178.925
1.9,2088.2
1.4,2159.0
2.4,1880.65
2.4,1660.0749999999998
1.7,1363.85
1.1,1198.0
1.4,1026.25
1.6,931.175
1.4,935.65
0.7,874.25
0.5,943.7
0.5,1120.95
0.8,1118.15
0.9,1129.85
1.3,1215.45
1.6,1368.775
2.4,1527.5
1.6,1781.675
2.0,2055.9750000000004
1.4,2069.25
1.0,2166.825
1.0,1779.675
1.5,1812.85
1.9,2011.35
2.4,2133.075
1.7,2255.8
1.9,2372.75
1.2,2492.125
1.0,2527.85
0.7,2401.425
0.8,2397.2
0.8,2722.275
0.5,2732.575
1.2,2386.75
1.1,1894.7
0.8,1731.825
1.4,1855.25
1.2,1756.575
2.1,1540.05
1.5,1328.0
2.4,1139.7
2.1,975.0
1.0,887.7
1.3,832.375
1.7,825.725
1.1,862.7
1.4,922.825
1.5,961.15
0.8,933.3
1.3,856.925
1.4,773.85
1.7,653.125
1.9,478.275
1.8,311.85
2.0,169.22500000000002
2.5,110.1
2.2,75.475
3.9,79.8
3.6,87.175
4.5,139.4
3.4,157.475
3.1,204.75
3.0,341.225
3.2,487.3250000000001
2.6,686.825
2.6,836.425
2.8,972.85
2.1,1019.925
1.7,1024.85
1.9,966.05
2.0,833.8
2.2,699.65
2.2,620.5
2.3,563.775
2.5,574.55
2.6,582.875
0.9,564.25
0.8,531.025
0.8,438.4
1.4,363.325
1.4,343.225
2.2,362.75
2.0,422.2
2.1,428.925
3.1,376.8
3.4,355.7
4.0,410.925
4.5,524.6
4.3,679.55
4.3,786.1
5.3,797.125
5.8,640.6
5.4,560.625
6.7,442.025
7.0,351.35
7.7,305.825
7.3,312.075
7.0,320.525
6.4,290.3
6.3,293.625
5.5,335.325
4.6,398.65
4.5,445.4
4.3,530.175
2.8,600.075
3.0,678.4
2.9,794.15
4.4,925.7
3.8,1089.975
2.6,1171.075
3.1,1212.675
3.1,1420.125
2.5,1690.9499999999998
2.8,1971.525
2.7,2113.225
2.9,2126.775
3.2,1584.625
1.9,1824.825
1.2,1986.575
1.4,1970.7
0.7,1950.0
1.0,1889.75
1.6,2075.0
1.6,2087.15
1.6,1773.225
1.0,1267.875
1.5,999.025
1.4,843.15
1.8,903.45
2.1,1011.375
1.6,1060.075
1.7,1117.175
4.4,1316.75
4.3,1614.375
4.1,1855.625
5.1,2244.675
5.1,2633.025
5.2,2901.9
4.6,2981.8
4.2,3084.9
4.4,3051.075
4.3,2962.775
2.7,2858.875
2.7,2666.8
2.5,2429.6
3.1,2084.3
2.9,1719.125
2.5,1349.375
2.8,1018.7
2.5,780.575
2.2,695.75
1.4,833.6999999999999
1.9,959.7
1.3,1253.025
0.4,1593.05
0.6,1674.525
0.4,1653.35
0.5,1800.2
0.7,2241.525
0.4,2703.3
1.0,3086.5
1.1,3219.075
0.3,3116.75
0.3,2568.575
0.4,2159.925
0.5,1799.475
0.4,1699.0
0.4,1586.1
0.4,1550.45
0.3,1622.375
0.4,1687.55
0.5,1766.75
1.2,1887.275
1.7,2050.75
1.6,2347.925
1.8,2496.85
1.5,2533.975
2.0,2797.025
2.4,2968.4
2.2,2947.625
1.9,3018.3
2.7,3610.775
2.3,4072.6
2.4,4284.9
2.5,4406.049999999999
2.6,4436.9
3.4,3730.425
3.2,3125.3
2.4,2869.7
2.4,2657.375
2.3,2430.55
2.4,2321.2250000000004
2.3,2400.25
3.0,2636.25
3.6,2834.275
3.4,2904.25
2.9,2997.825
2.4,3292.025
3.2,3122.475
3.1,2885.3
4.6,2693.925
4.7,2680.15
3.3,2670.725
4.5,2565.9
5.1,2368.4
4.7,2205.6000000000004
5.2,1939.65
6.3,1816.4
6.6,1691.125
6.5,1448.875
6.7,1308.4
6.6,1163.95
6.6,952.025
6.6,899.6500000000001
6.0,888.1
5.8,908.025
5.1,887.875
4.4,806.425
4.9,729.85
5.1,657.975
5.8,617.975
5.4,628.0
6.2,556.825
5.9,462.9500000000001
5.9,406.975
6.6,350.65
6.7,331.125
6.9,333.55
6.7,340.425
6.6,393.35
7.0,489.65
6.9,566.15
5.0,634.475
4.7,607.525
5.3,451.55
5.0,348.2
5.3,280.275
4.9,316.8
3.7,439.725
4.6,637.575
4.6,834.1
4.6,916.95
4.3,971.65
3.9,1001.2
3.5,1049.975
3.2,1033.55
2.5,990.75
2.3,928.45
2.3,801.725
2.2,701.925
2.0,724.975
1.9,850.175
2.0,1145.2
2.0,1509.225
2.4,1788.125
2.8,2166.75
2.7,2435.8
2.8,2717.1
3.4,2857.0
4.0,2237.075
5.2,2158.3500000000004
6.6,2331.475
4.2,2571.05
3.0,2594.075
3.8,2644.45
4.4,2811.975
4.9,2927.575
5.3,3168.725
5.3,3950.75
5.7,4080.925
5.7,3722.475
5.6,3364.75
5.7,2873.575
5.9,2618.775
4.9,2098.625
4.3,1917.875
5.0,2181.575
4.4,2599.425
4.9,2813.25
4.3,3086.7
4.5,3560.825
4.0,3336.4
4.2,3302.825
4.7,3257.075
4.7,3129.475
4.9,3151.65
4.6,2980.275
4.4,2852.8
3.7,2786.025
3.8,2706.7250000000004
3.9,2797.525
4.2,2929.575
4.3,3079.325
3.4,3751.475
4.2,4052.9
3.6,3687.075
3.9,3477.275
3.1,3355.75
3.0,3459.475
2.6,3457.15
3.2,3443.975
3.5,3474.925
3.5,3554.25
3.3,3992.7
2.6,4181.3
2.4,4041.025
2.5,3708.775
2.3,3481.675
2.4,3410.575
1.8,3265.5
1.8,3107.3
1.3,2985.5
1.4,2876.275
1.2,3292.2
2.1,3085.125
2.5,2545.475
2.7,2022.175
2.6,1595.3
2.2,1221.05
1.8,955.6
1.8,776.825
2.7,734.625
2.5,704.125
1.8,676.475
1.7,624.325
1.2,712.825
0.6,1094.75
0.5,1528.0
0.7,2075.075
0.4,2523.45
0.3,2474.0
0.5,2183.65
0.5,2307.15
0.4,2644.85
0.2,2726.4
0.3,2908.45
0.2,2986.2
0.5,3086.675
0.4,3188.2
0.5,3266.45
0.8,3371.375
0.8,3364.025
0.9,3299.725
0.5,3372.0
0.5,3302.3
0.5,3066.725
0.7,2918.15
0.4,2848.2
0.5,3012.4
0.5,3018.525
0.8,3921.525
0.6,4069.325
1.2,4236.15
1.0,3492.05
1.2,3352.175
0.6,3038.475
0.6,2733.7
0.4,2615.25
0.7,2340.65
0.6,2138.875
0.5,1973.025
0.4,1884.0
0.6,1809.75
0.3,1825.1
0.5,1746.2
0.5,2185.4
0.2,2495.2
0.3,2665.325
0.4,2777.35
0.4,2844.575
0.5,2966.925
0.3,3105.175
0.5,3198.05
0.4,3351.45
0.4,3682.575
0.4,4399.7
0.5,4041.125
0.7,3744.375
1.0,3487.125
1.0,3391.25
0.9,3252.65
1.1,3163.875
1.1,3209.1
0.9,3191.925
1.3,3112.8
1.3,3091.375
1.4,3160.95
1.3,3888.375
1.9,4347.9
2.5,4399.925
1.9,4252.95
2.8,4092.275
3.2,3985.5
2.2,3712.175
3.1,3458.0
2.9,3258.75
2.8,3236.575
2.4,3239.875
1.9,3303.925
0.7,3308.225
0.9,3289.85
0.9,3215.65
0.9,3104.425
0.8,2978.9
0.7,2779.275
1.9,2671.775
1.7,2560.025
1.6,2329.325
1.8,2091.45
2.1,1909.375
2.2,1757.7
2.3,1517.25
2.4,1372.275
2.2,1166.55
2.5,862.175
3.0,637.05
3.1,509.8
3.7,426.175
3.3,377.9
3.6,377.175
3.2,377.025
2.6,481.725
2.8,709.075
2.4,968.775
1.7,1185.525
1.9,1312.55
2.4,1440.475
2.3,1656.975
3.0,1718.375
3.2,1849.15
3.1,1878.875
2.9,1970.775
2.5,2115.475
3.3,2267.25
3.3,2394.45
3.1,2547.275
3.6,2521.025
3.8,2284.75
3.8,1974.325
3.5,1803.375
3.5,1658.175
3.6,1587.15
3.9,1726.925
4.3,1868.4
4.2,2046.8
4.4,2121.7
4.1,2345.75
4.2,2563.85
4.1,2901.15
3.5,2831.975
4.0,2475.625
4.2,2229.15
3.5,2311.7
3.2,2432.4
3.2,2479.8
3.8,2549.725
4.0,2743.6
4.0,2930.525
4.2,3013.925
4.1,2991.625
3.8,2993.1
4.3,2897.775
4.3,2268.325
3.7,1769.125
3.8,1451.05
4.8,1263.85
4.0,1266.35
5.1,1319.625
5.1,1481.625
5.0,1832.4
4.8,2352.025
4.8,2909.775
4.4,3133.975
4.0,3062.55
3.7,2732.4
3.8,2530.85
3.9,2325.6
3.8,2093.0
3.9,1876.425
3.6,1725.05
3.4,1600.725
3.1,1533.525
3.4,1475.75
3.2,1440.85
3.0,1390.575
3.3,1341.325
4.2,1096.075
3.6,933.9
3.6,710.7
4.2,583.775
3.9,641.5
3.3,693.3
3.2,731.775
3.3,830.15
3.6,1049.525
3.8,1301.5
3.9,1408.925
3.8,1354.45
4.0,1215.575
3.7,1285.025
3.4,1271.85
3.3,1240.475
3.5,1332.65
3.6,1383.25
3.2,1565.225
3.3,1568.2
3.1,1558.5
2.6,1599.0
2.7,1433.35
2.8,1479.05
2.4,1523.475
2.1,1358.225
1.8,1008.75
1.8,586.15
1.8,367.25
2.2,326.75
2.3,336.475
3.1,481.15
2.4,763.375
2.0,965.675
2.4,1071.4
2.6,1261.65
3.0,1371.175
2.9,1353.85
2.9,1304.5
3.5,1271.3
3.6,1260.0
3.7,1285.275
3.7,1288.95
3.8,1332.55
3.9,1419.575
3.8,1424.1
4.4,1457.95
4.0,1399.1
4.0,1269.625
3.9,1070.1999999999998
3.8,791.125
3.8,540.75
3.6,341.55
4.3,243.525
4.4,193.9
3.7,237.75
3.8,304.0
3.6,311.425
4.4,268.2
5.4,213.025
5.0,150.225
4.5,140.7
4.4,144.625
4.6,146.95
4.4,168.10000000000002
4.6,185.825
4.3,218.85
3.8,252.25
4.2,278.55
3.8,307.8
4.1,384.0
4.4,447.975
4.4,497.625
4.3,537.075
4.3,451.475
4.2,313.45000000000005
4.1,264.575
4.2,315.875
3.8,435.45
3.6,646.45
3.5,843.9
3.4,1039.125
4.0,1243.3
4.0,1389.45
3.0,1504.8
2.8,1436.925
3.1,1228.475
3.2,1004.95
3.2,834.125
2.8,715.05
2.6,599.9
2.6,523.95
2.8,485.075
2.7,458.6
2.4,460.8
2.6,444.8
2.8,383.15
2.8,274.225
3.0,208.825
2.5,157.175
2.5,132.475
2.3,95.75
2.4,113.375
2.6,154.775
2.1,237.325
1.9,285.0
2.1,314.725
1.7,278.275
1.8,219.55
2.0,216.6
1.8,231.65
1.9,248.65
1.9,280.1
1.8,315.425
1.9,333.55
2.2,349.825
2.0,382.5
2.0,398.3
1.4,490.5750000000001
1.2,612.025
1.0,714.9
1.0,804.625
1.4,727.8
1.6,566.275
1.1,459.125
1.0,430.975
0.8,451.35
0.5,611.975
0.5,917.075
0.7,1211.925
0.4,1535.675
0.3,1745.5
0.5,1807.4
0.4,1991.4
0.6,2057.875
0.5,2195.325
0.5,2331.3
0.8,2431.95
0.9,2512.4
0.8,2605.05
0.8,2725.275
1.0,2814.45
1.5,2738.4
1.3,3007.85
1.3,3182.15
1.7,2798.0
1.4,2175.75
2.1,1614.875
3.5,1297.65
2.6,1121.8249999999998
1.3,1107.15
2.3,1306.775
1.6,1553.7
2.2,1700.5
1.8,1715.975
1.5,1674.8
1.5,1584.925
1.6,1542.95
1.9,1431.3000000000002
1.8,1374.075
2.1,1379.0
2.4,1414.95
3.5,1407.175
3.6,1357.6750000000002
3.6,1269.125
3.1,1163.7
2.9,1139.775
3.4,1051.1
3.3,893.525
3.7,755.35
4.1,704.875
4.4,579.525
4.3,461.625
5.1,411.9
5.8,430.6
6.8,532.2
6.7,644.6
7.4,623.25
