Speed,wind_power
7.1,562.0
6.8,530.525
6.9,515.425
7.0,482.4
4.9,496.975
5.4,439.125
6.3,460.7
5.0,486.1
4.7,519.825
4.7,552.9
5.3,570.075
5.6,561.15
6.1,558.25
6.1,501.4
6.3,367.4
6.1,382.6
3.7,287.65
3.0,196.5
3.5,143.525
3.8,130.6
3.7,135.35
4.0,160.075
4.2,207.1
4.6,231.3
5.1,196.925
5.2,177.5
5.9,191.525
4.6,244.125
3.9,337.125
4.3,418.75
4.3,563.95
4.9,622.65
5.8,638.7
4.4,780.475
4.0,1000.975
4.2,1218.05
2.8,1336.375
4.5,1463.7
3.7,1669.475
2.5,1533.025
2.7,1314.3
4.0,1177.925
3.6,1085.55
2.9,1018.55
4.1,1115.15
4.0,1261.55
3.6,1398.05
3.5,1528.1
4.5,1633.25
6.5,1544.525
7.4,1446.6
6.8,1267.05
7.3,1090.45
8.1,941.55
8.9,875.75
8.1,796.5
7.5,670.275
8.6,540.55
7.7,469.15
7.5,474.1
9.2,467.775
9.4,475.475
10.3,466.65
10.0,384.525
9.4,275.475
9.4,232.7
9.5,195.05
9.7,204.65
8.7,277.525
8.3,421.525
7.5,534.9000000000001
7.0,596.4749999999999
6.5,650.175
6.1,679.9
5.1,666.45
5.1,610.325
5.7,651.9
5.4,774.25
4.7,908.225
4.1,1016.3
3.0,1139.3
1.5,1269.225
2.2,1323.65
1.3,1408.025
0.6,1545.625
0.5,1760.075
0.7,1906.375
1.0,1922.5
0.7,1908.425
0.6,1848.075
1.0,1827.3
1.4,1945.775
1.6,2160.4
1.4,2444.925
1.2,2804.05
1.4,3238.075
1.6,3731.525
2.0,4093.2
3.0,4065.325
3.2,3874.1
3.5,4146.35
3.5,4451.025
4.3,4644.275
3.5,4694.975
2.9,4565.525
4.5,4366.475
4.6,4314.725
4.5,4415.65
4.3,4551.025
4.3,4582.8
4.6,4493.8
4.0,4360.1
4.3,4287.025
4.2,4257.525
4.7,4215.75
5.8,4136.4
6.3,4106.9
7.1,4118.075
7.3,4038.65
8.2,3897.775
8.0,3670.125
8.0,3473.125
8.1,3279.825
7.7,3153.525
7.7,3007.05
7.3,2827.675
7.4,2606.475
7.0,2447.1
7.1,2362.225
7.4,2273.375
7.5,2211.425
6.7,2157.05
6.5,2091.25
5.4,2051.475
5.2,1876.95
5.0,1630.375
5.4,1398.075
4.9,1186.85
4.1,934.525
4.4,826.975
4.9,884.275
4.9,980.95
4.2,1132.475
4.4,1193.775
3.4,1139.775
3.1,1120.625
2.4,989.525
2.1,993.225
2.1,1128.75
2.5,1125.05
2.6,977.475
2.6,1077.075
2.3,1115.3
2.5,1151.225
2.5,1371.875
2.3,1691.7
2.2,1998.225
2.3,2164.4
2.1,2263.75
1.9,2129.275
1.8,2080.15
1.6,2126.975
1.7,2212.575
1.5,2336.2
1.2,2471.4
1.5,2650.775
1.6,2917.175
1.6,3091.6
1.3,3087.8
1.5,3214.175
1.0,3387.875
1.9,3574.225
1.7,3531.85
1.6,3642.55
1.1,3843.475
1.5,3947.65
1.7,4096.75
1.9,4330.65
1.6,4544.5
1.9,4679.75
1.1,4783.975
0.8,4882.9
1.4,4684.55
1.3,4608.4
1.2,4699.35
1.7,4853.45
1.5,4956.225
1.0,5006.775
1.3,5253.825
1.4,5367.225
1.4,5392.675
1.6,5396.125
1.4,5368.85
1.2,5324.174999999999
1.4,5326.175
1.3,5293.975
1.4,5297.1
1.5,5369.875
1.9,4651.475
1.7,4355.25
1.5,4305.7
1.1,4380.075000000001
1.4,4299.275
1.0,4642.450000000001
0.8,4618.025
0.6,4495.474999999999
0.6,4170.55
0.9,3857.65
1.1,3544.525
0.9,3242.2
1.4,2795.9
1.2,2348.725
0.8,1979.175
1.1,1766.175
0.8,1663.475
0.5,1651.95
0.3,1649.625
0.8,1564.65
0.6,1420.5
0.6,1362.925
0.5,1299.625
1.4,1243.55
2.1,1255.45
0.9,1188.45
1.0,1147.35
1.5,1197.775
1.8,1170.525
2.0,944.375
2.8,840.2
2.7,895.0
3.0,864.65
2.9,785.3
2.9,694.1750000000001
2.3,633.775
1.6,568.65
2.0,561.6
2.3,570.9749999999999
1.3,597.65
1.4,647.525
1.1,745.225
1.2,815.225
1.1,807.85
1.7,814.55
1.6,764.65
1.7,614.125
1.5,461.75
2.4,433.9
1.0,402.65
3.0,408.675
2.9,394.45
2.8,383.0
3.2,414.55
2.6,431.8
1.2,407.625
1.9,401.65
1.6,376.625
1.4,347.1
1.3,317.2
1.4,288.05
3.1,345.875
1.6,411.875
0.9,488.0750000000001
1.3,557.925
1.5,579.075
1.2,587.575
2.6,620.325
2.6,668.35
2.2,718.5
2.2,723.325
1.8,765.225
1.6,895.325
2.0,941.9
2.2,917.55
3.1,900.975
3.4,915.4
3.3,930.75
3.2,955.75
3.7,978.925
3.2,936.5
3.6,877.175
4.2,861.4250000000001
4.1,838.375
3.8,837.575
3.9,854.425
3.7,926.5
3.3,998.2
3.6,1079.525
3.5,1068.0
4.0,1014.45
4.6,949.475
4.5,930.475
5.1,935.1
5.1,931.1
4.6,902.75
4.9,893.3
5.2,879.85
5.6,831.275
5.1,769.775
4.7,746.3
4.8,757.825
5.0,787.825
4.9,778.475
5.6,707.45
5.1,620.65
5.0,508.825
5.1,440.15
4.6,389.35
5.0,393.875
5.6,447.0
6.1,455.925
6.4,447.35
5.9,437.925
6.5,471.775
6.0,568.85
5.5,620.525
4.9,664.3
5.4,750.775
5.3,801.15
5.2,890.875
5.5,1016.45
5.1,1064.2
4.7,1049.625
4.6,1064.4
5.5,1095.275
4.7,1184.675
4.1,1303.525
3.1,1305.725
2.3,1239.3249999999998
3.1,1216.875
3.3,1217.45
2.4,1264.85
1.6,1298.65
2.0,1418.825
1.7,1450.1
1.8,1529.5500000000002
1.6,1621.275
1.4,1611.35
1.4,1662.575
1.2,1682.125
1.2,1819.675
1.4,1694.075
1.7,1807.325
1.8,1898.325
1.6,1904.725
1.4,2093.25
1.3,2196.725
0.8,2314.1
0.9,2237.5
1.1,2326.475
1.7,2440.925
1.6,1668.675
1.4,1490.35
1.7,1543.9250000000002
1.7,1565.2
1.5,1647.525
0.8,1922.925
2.3,2410.725
2.1,2744.5
1.5,2953.35
1.6,3108.45
1.5,3215.225
1.6,3328.375
1.0,3447.3
2.2,3527.575
2.8,3517.975
3.5,3506.575
4.1,3474.3
3.1,3445.325
2.6,3399.175
3.5,3257.7
3.2,3165.0
3.9,3176.7
4.1,3217.775
3.7,3239.425
3.3,3338.9
2.4,3387.8
2.9,3379.025
3.0,3310.25
2.8,3276.1
3.3,3322.8
4.3,3418.35
3.6,3420.65
2.9,3398.175
3.5,3344.975
2.2,3314.325
1.8,3301.675
1.7,3205.125
0.7,3056.25
0.5,2961.325
0.8,2838.575
1.6,2728.25
1.5,2607.975
1.2,2564.775
0.8,2569.8
1.2,2506.725
0.6,2446.4
0.8,2415.9
1.1,2447.625
1.7,2416.0
2.1,2266.65
1.9,2079.7
1.3,1761.125
2.9,1515.3
2.4,1553.0
1.8,1706.5749999999998
1.5,1735.475
1.5,1754.15
1.4,1785.175
1.8,1815.375
2.2,1809.575
1.9,1756.425
2.6,1581.2
2.6,1453.275
1.8,1369.95
2.8,1267.75
3.7,1191.975
4.2,1181.025
3.8,1187.075
3.0,1195.375
3.6,1137.475
2.4,1128.725
3.2,1079.35
3.9,1022.675
3.6,1000.75
3.5,887.575
3.3,804.45
3.7,744.325
4.4,826.425
3.5,1038.825
2.4,1313.35
2.8,1449.15
3.4,1418.15
2.9,1359.425
3.6,1220.9499999999998
3.1,1072.375
3.1,1068.4
2.9,1029.5
2.7,1081.575
3.0,1054.375
3.0,906.55
3.2,770.725
3.2,645.05
3.0,531.3249999999999
3.0,442.1
2.8,380.2
3.6,376.8
4.4,387.525
3.8,433.8
3.5,422.375
2.8,447.15
3.0,422.8
2.7,438.7
2.9,487.9
3.1,553.1
3.3,592.2
3.6,605.125
3.6,689.675
3.7,791.0
3.4,886.7
2.7,1016.975
1.7,970.775
0.8,833.325
1.7,782.625
2.0,689.85
2.0,644.2750000000001
2.2,617.7
2.3,554.875
2.6,431.9
2.4,374.5
2.6,303.4
3.1,268.225
2.6,218.95
2.8,211.025
2.3,239.725
1.7,285.55
1.8,306.85
2.0,341.875
2.1,427.225
1.8,573.975
1.8,677.075
2.1,768.55
1.8,978.5
1.5,1174.75
1.3,1212.45
1.4,1242.625
0.8,1275.325
0.8,1392.55
0.6,1604.7
0.6,1793.8
0.5,1944.525
0.5,2092.025
0.4,2253.225
0.7,2352.375
0.5,2405.925
0.5,2380.45
0.4,2303.575
0.4,2228.325
0.4,2147.125
0.3,2051.7
0.4,1999.575
0.5,1943.0
0.6,1922.85
0.3,1785.2
0.4,1633.5
0.5,1519.775
0.4,1416.025
0.5,1376.55
0.4,1312.45
0.6,1386.95
0.4,1391.475
0.5,1327.6
1.1,1289.825
1.2,1260.1
0.9,1195.225
1.0,1086.75
1.3,1016.125
1.4,921.8
1.3,862.0
2.7,799.4
3.3,742.05
2.5,709.875
2.4,632.275
4.0,549.2
5.9,556.925
6.9,635.825
8.0,711.1750000000001
6.5,705.175
7.1,702.625
6.1,768.375
5.0,883.825
3.5,1077.0
3.4,1035.525
3.6,964.275
2.9,886.7
2.6,871.925
2.7,876.025
2.6,893.875
2.3,881.15
2.3,904.15
2.4,895.875
2.7,825.15
2.0,763.5999999999999
2.5,742.75
3.1,721.525
3.7,668.275
4.1,651.275
4.6,614.9499999999999
4.2,678.075
3.8,747.55
4.1,757.6
4.8,797.65
4.8,855.525
5.6,969.3
5.9,1068.175
6.3,1088.0
6.2,1087.2
5.9,1078.95
5.3,1003.05
5.1,932.525
5.3,860.5
4.8,770.975
4.2,648.925
3.8,552.95
3.3,460.025
2.5,353.3
1.5,269.025
1.4,227.975
2.2,178.075
1.9,142.775
1.9,129.825
2.0,118.825
1.7,128.55
1.9,161.975
1.9,262.8
1.6,387.125
2.1,452.55
2.7,480.025
2.5,488.475
2.8,470.15
4.2,455.525
5.1,444.4
5.1,450.725
4.1,487.45
4.5,589.85
5.0,719.725
5.4,709.5
4.8,641.7
4.0,584.0
3.5,489.6
5.8,412.325
6.1,358.875
5.5,280.25
4.9,228.75
5.2,174.55
4.5,142.85
5.0,121.875
4.3,98.85
5.5,107.3
4.5,108.95
5.0,104.6
7.3,101.3
5.7,115.7
4.6,144.3
3.9,248.25
3.9,333.15
4.4,382.7
3.9,562.4
3.3,881.7
2.9,1198.225
2.9,1517.25
2.7,1847.725
2.0,2318.125
1.8,2869.2
1.7,3383.475
1.2,3773.125
0.9,4132.775
2.1,4429.45
1.7,4645.3
1.8,4845.025
2.4,5093.625
3.5,5264.275
4.2,5372.825
4.7,5384.349999999999
4.2,5410.9
3.3,5373.45
2.7,5362.525
3.2,5363.15
4.7,5129.85
5.2,4621.725
5.2,3925.475
5.1,3348.65
3.7,2986.8250000000003
4.0,2672.125
3.0,2465.775
3.0,2440.85
2.3,2190.575
1.7,1920.2
1.9,1745.45
0.9,1615.7
0.8,1323.925
0.6,1188.35
0.6,925.2
1.4,619.925
2.9,496.2
3.0,461.35
2.8,429.1
3.7,406.25
3.6,446.8
3.4,556.125
4.2,727.9
5.3,906.6
4.4,943.15
5.2,1004.0
5.0,1107.5
5.1,1220.825
5.1,1433.025
5.0,1602.35
5.0,1790.7
4.7,1868.45
4.4,1959.425
4.0,2171.4
3.7,2245.075
3.9,2298.2
3.4,2233.95
3.5,2208.525
3.2,2319.95
2.8,2476.25
2.8,2743.125
3.1,3000.925
2.9,3135.375
2.2,3310.65
2.0,3487.075
2.1,3449.175
1.8,3381.025
2.5,3312.2
2.0,3276.425
1.9,3176.675
2.0,3045.725
2.0,2870.1
2.0,2744.575
1.6,2612.45
1.6,2589.75
0.9,2597.05
0.6,2778.675
0.8,2859.325
1.1,2733.05
2.9,2957.925
3.4,2836.975
3.4,2405.275
2.9,2068.525
3.0,2029.75
2.9,2105.525
2.8,1999.675
3.0,1833.375
2.6,1687.575
3.2,1375.475
3.3,1031.85
3.1,689.575
3.2,478.9
3.8,450.6
3.5,448.8
3.3,380.625
3.2,329.375
3.3,283.25
3.2,224.675
3.8,231.975
3.7,268.325
3.0,315.075
2.9,345.25
3.2,357.475
3.8,400.65
3.4,510.125
3.6,489.1
3.6,450.95
3.7,456.7
3.9,403.3
3.4,460.15
3.7,634.6
3.4,801.675
3.9,1015.05
2.9,1179.9
2.5,1406.025
2.6,1624.575
2.8,1689.975
2.5,1712.45
2.4,1661.5
3.0,1763.45
2.5,1904.0
1.6,2026.75
1.3,2215.325
1.5,2433.9
1.0,2461.875
0.6,2392.075
0.7,2609.35
0.6,3038.8
0.5,3195.05
0.6,3413.075
0.9,3512.65
1.7,3525.9
1.9,3715.8
2.2,4162.325000000001
2.8,4589.075000000001
2.6,4802.475
2.6,4786.725
2.2,4662.05
2.0,4659.475
1.1,4861.075
1.8,5135.175
3.7,5283.45
3.4,5342.0
4.2,5366.425
3.8,5357.9
3.9,5451.525
4.1,5576.375
4.4,5583.0
4.6,5582.625
5.3,5597.9
6.7,4696.9
6.7,4455.674999999999
5.8,4348.475
5.7,4174.75
6.9,4083.15
7.1,4051.75
7.2,4066.55
6.6,4030.925
5.7,4060.5
5.4,4077.725
5.6,3991.8
5.9,4213.625
5.8,4388.5
5.9,4428.225
5.5,4402.825
5.0,4432.95
4.8,4454.025
4.7,4375.2
3.6,4273.85
2.8,4217.25
3.1,4137.175
2.6,3918.625
1.3,3743.625
1.1,3328.3
0.8,3171.325
0.7,3050.175
1.1,2797.375
3.2,2480.375
4.4,2260.1
5.2,2103.55
5.6,1995.775
5.3,1952.05
4.5,1913.2
5.1,1907.275
5.6,1808.425
5.4,1684.75
4.8,1568.0
4.4,1409.35
3.6,1319.5
3.6,1272.8
3.0,1197.1
3.0,1125.5
2.9,1108.975
3.2,1022.325
3.4,977.475
2.9,1025.775
2.7,1017.575
2.0,949.975
1.5,934.15
0.6,911.575
0.9,876.925
0.7,974.7
1.0,1062.1
0.8,1133.95
1.1,1292.65
1.2,1549.2
1.8,1779.825
1.8,1826.275
2.0,1892.125
2.2,2003.475
2.3,2267.075
1.6,2489.8
2.0,2592.225
3.0,2578.225
3.4,2477.95
2.2,2368.7
1.4,2150.45
2.0,1986.6
2.5,1916.8
2.2,1964.15
3.1,2082.25
2.4,2146.875
2.3,2210.05
1.9,2096.125
2.0,1853.3
3.2,1660.975
3.2,1473.925
3.3,1329.2
2.7,1330.85
3.8,1372.1
3.8,1381.95
3.0,1398.675
4.3,1437.825
4.4,1463.425
4.7,1490.5
4.3,1411.75
4.3,1334.95
4.2,1328.25
4.4,1338.0
4.3,1322.825
5.1,1337.15
4.3,1328.4499999999998
4.7,1352.125
4.9,1407.45
5.7,1350.0
6.1,1299.275
6.4,1295.875
6.1,1252.9
5.7,1154.775
5.8,1060.975
7.2,969.15
6.7,849.725
6.9,741.975
6.2,774.1
5.5,852.575
5.3,922.925
5.2,969.425
6.5,981.85
6.6,984.65
7.0,1015.4
7.5,1063.9
8.2,1129.825
7.8,1194.2
7.7,1245.0
7.4,1327.3
8.0,1259.475
7.7,1158.85
7.4,1035.65
6.9,910.65
6.6,786.65
6.5,694.275
6.4,636.875
7.2,619.575
7.3,592.3
6.8,559.725
7.2,500.125
8.0,448.825
7.7,449.625
6.9,413.5
6.9,432.05
6.5,418.55
6.1,380.075
6.2,356.7
6.2,339.475
5.9,328.6
5.4,277.675
6.0,248.8
5.5,258.8
5.7,250.85
5.6,244.175
4.7,236.0
4.4,222.025
4.0,212.95
3.5,214.775
3.6,211.975
4.5,204.5
4.2,205.025
3.1,217.775
1.9,201.45
1.6,222.55
1.3,218.775
2.0,197.025
2.5,199.275
2.5,211.125
2.8,197.025
2.0,208.05
1.7,218.825
2.2,213.25
2.7,220.0
2.8,241.025
2.9,225.775
3.1,223.9
2.7,243.325
3.3,263.575
3.4,278.675
4.1,303.95
4.2,332.075
3.2,328.05
3.7,317.6
3.3,332.475
3.2,314.4
3.6,301.6
3.4,282.05
3.2,297.975
3.7,315.85
3.7,336.075
3.7,341.9
4.0,373.275
4.4,424.55
3.9,429.825
4.2,424.475
4.1,411.1
4.3,396.75
4.2,391.975
4.4,383.075
4.3,392.25
3.6,393.675
3.2,415.725
3.2,461.25
2.2,507.925
2.1,596.95
2.7,651.925
2.7,660.5
2.0,669.725
1.5,703.725
0.7,721.85
1.4,716.75
1.2,737.325
0.9,824.15
0.9,847.475
0.5,868.15
0.5,908.475
0.5,1005.975
0.5,1054.425
0.6,1091.25
0.7,1103.35
0.4,1200.375
0.5,1261.825
0.5,1217.175
0.7,1228.575
1.1,1290.075
1.7,1342.9
2.0,1417.5
2.4,1610.5500000000002
3.1,1821.4
3.4,1981.4
3.0,2120.025
4.3,2306.75
3.1,2404.65
3.0,2472.1
2.6,2538.9
2.4,2535.225
2.3,2632.65
3.5,2771.8
3.4,2859.175
3.5,2772.15
3.3,2640.025
2.6,2695.85
2.9,2828.425
2.9,3003.125
2.9,3110.25
2.8,2986.55
2.8,2856.1000000000004
2.6,2906.125
3.4,2911.925
3.5,2969.4
3.3,3145.375
3.2,3277.4
2.9,3281.25
4.1,3307.0
4.5,3368.0
4.8,3307.8
4.9,3238.45
4.8,3154.325
5.1,3075.725
5.0,2920.0
4.5,2938.175
4.3,3026.1
4.2,3189.9
4.1,3177.825
4.5,3207.325
3.9,3132.45
3.9,2925.325
3.9,2675.75
4.1,2558.725
4.3,2570.9
4.3,2470.65
4.1,2267.825
5.1,2283.5
4.1,2301.2
4.6,2292.475
5.5,2290.5
5.1,2345.025
6.0,2396.875
7.6,2447.85
7.4,1846.125
7.1,1561.4
7.3,1458.975
7.3,1441.45
7.1,1366.175
7.5,1346.375
8.2,1460.75
8.6,1487.425
8.0,1461.825
6.4,1364.65
5.9,1241.45
5.2,1172.5
4.4,1198.25
4.3,1171.15
4.4,1185.225
3.6,1269.7
3.2,1366.2
2.0,1327.0
1.3,1231.75
1.3,1183.4
1.4,1185.875
1.3,1208.475
0.7,1235.925
1.3,1275.725
1.2,1299.5
1.3,1255.225
0.6,1156.6750000000002
0.9,1049.5
0.5,963.55
0.8,1021.975
0.7,1192.525
0.6,1304.575
0.8,1356.9
1.0,1395.2
0.6,1387.575
1.1,1292.025
2.7,1217.2
3.1,1107.725
2.3,1064.35
1.0,1081.45
2.0,1117.475
3.1,1064.2
3.3,1031.175
3.2,1011.375
2.9,1018.2
3.1,1045.775
3.4,1045.1
3.3,983.7
3.1,867.9749999999999
2.7,753.05
3.2,678.625
2.5,635.2
2.7,616.025
2.7,615.05
3.0,691.025
2.7,737.675
3.3,703.0
3.2,666.575
3.5,636.0
3.9,661.625
4.6,688.175
4.9,671.6500000000001
7.3,640.125
6.7,655.15
6.6,684.175
7.7,678.5749999999999
7.9,669.275
7.6,666.1
7.8,725.5
8.2,764.275
7.8,805.35
7.1,878.425
7.6,966.375
6.9,982.5
6.4,989.7
6.8,939.6
7.1,862.3
7.7,943.75
6.6,1022.0
6.1,1179.475
6.1,1296.9
4.9,1287.6
4.5,1369.95
5.0,1490.325
4.2,1513.4499999999998
4.5,1565.8
4.6,1525.675
5.5,1420.7
4.7,1419.075
4.3,1466.4499999999998
4.4,1521.9499999999998
2.7,1567.0
3.1,1560.925
3.3,1563.75
4.5,1560.2
4.8,1609.825
5.8,1608.7
4.9,1566.25
4.1,1465.975
4.6,1295.675
5.2,1148.3
4.5,1168.625
4.6,1352.0
4.4,1490.7
3.4,1501.375
3.4,1416.0
3.7,1279.4
4.4,1228.425
4.8,1243.675
8.8,1248.6
7.2,1217.375
8.6,1223.15
9.2,1179.4
10.1,1204.575
9.4,1103.5
8.2,1032.975
7.5,1003.325
7.7,911.025
7.0,856.225
6.4,831.825
5.9,835.675
5.8,752.6
5.6,667.25
4.7,602.775
4.4,504.15
4.4,463.475
3.8,449.15
3.8,444.15
3.7,488.2
4.0,526.825
4.1,465.55
1.7,401.5
1.7,349.875
1.3,333.90000000000003
1.2,270.625
1.1,232.7
1.8,227.4
2.4,196.4
2.2,193.325
2.2,217.225
1.5,231.6
2.0,205.5
2.9,181.95
3.0,167.8
3.1,176.45
3.1,152.65
2.8,151.925
2.6,177.025
3.0,167.725
3.4,172.125
3.3,229.35
3.2,355.225
2.7,470.375
2.8,557.875
2.8,716.65
2.3,828.625
1.4,881.25
1.8,890.05
2.3,939.85
2.0,1090.85
2.0,1282.75
2.1,1454.775
2.1,1457.525
2.1,1352.625
1.9,1304.425
1.9,1421.975
1.8,1600.4
1.8,1825.075
1.5,2076.125
0.8,2262.25
0.7,2521.95
0.9,2737.175
1.3,3062.4
1.0,3246.725
0.9,3631.175
2.3,4045.1
2.4,4470.45
1.8,4765.85
1.9,4971.675
1.9,4885.2
2.3,4715.425
2.5,4729.65
2.3,4961.525
2.5,5106.15
2.3,4200.075
2.3,4080.525
1.6,4219.825
2.2,4218.725
3.1,4386.25
3.5,4331.4
2.8,4302.1
2.8,4752.575
2.1,5086.0
1.6,5412.0
1.4,5432.6
0.3,5452.1
0.5,5479.325
0.4,5417.674999999999
0.4,5396.7
0.5,5310.675
0.9,5127.15
0.8,4945.1
0.5,4849.35
0.4,4778.15
0.6,4649.9
0.2,4488.975
0.3,4364.575000000001
0.5,4263.8
0.7,4131.025
1.2,3933.85
1.5,3858.35
1.9,3948.675
1.8,3668.125
1.6,3582.425
2.0,3690.8
1.7,3882.65
2.5,3815.975
1.8,3785.1
1.5,3875.4
0.8,4092.8
1.8,4272.425
1.9,4671.2
1.7,4975.225
1.4,5201.775
2.4,5256.525
1.6,5170.45
1.0,4999.225
0.7,4652.175
0.9,4198.95
1.1,3955.175
0.8,3688.375
0.7,3330.45
0.6,3220.075
0.3,3252.175
0.9,3272.725
1.0,3435.7
1.2,3438.5
1.0,3424.05
1.0,3409.375
0.8,3601.45
0.8,3731.225
0.6,3901.35
0.8,4252.075
0.5,4729.325000000001
0.6,5044.075
0.5,5080.35
0.5,5077.775
0.4,5129.55
0.6,5182.225
0.5,5188.875
0.3,5190.625
1.0,5069.1
1.4,4970.65
1.1,4972.05
1.2,5046.075
0.6,5051.475
0.7,4994.4
1.1,4955.275
1.1,4954.725
1.4,4881.725
1.3,4715.375
1.2,4570.099999999999
1.7,4198.75
1.7,3771.7
1.9,3432.025
1.5,2902.75
